Tweet,label
@EngrNabeeel then rejoicing now is a lil' bit prematured dont you think🤔🤔🤔,-2
"@PersephoneOD Her cheerful voice echoed through the grand, familiar home, a smile blossoming on my rosy brims, 'Mom.' I reciprocated the --",2
"A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs",-2
The smell of freshly cut grass didn't even cheer me up...boy oh boy,-2
"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! ",3
"Haven't been here a while, been watching lots of TV. Conclusion #whataloadoftat...if I wasn't depressed before afternoon TV is ",-2
@israelradioguy @WearingWelcome @SkipBaylessSux U blocking doesnt diminish the hilarity of his observation.Or your child-like response to it,0
@kaijinboyfriend --while being animated much more recently technology-wise which makes for a very nice combination/look),0
People always tell me that they don't expect me to have anxiety because I'm generally cheerful and don't act the way they expect me to.,0
@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol ,1
It's an exhilarating feeling. Working hard and feeling accomplished whether they notice or not--- you feel fu*king good 🤑,3
"@BeastFireTimdog Same with gaming. Sites leaned PS2 during its heyday, leaned 360 most of last gen. This gen started vitriolic mostly by...",0
@FlannelJedi This is why I drink and watch You're the Worst as a way to cheer myself up.,0
"If Troyler will die, I'm gonna die with them\n#troyler #sadness #fuckin'lifeisnotafairytale",-3
@strictlysimilak something about English sparkling wine would be good. Or farmhouse cider. Or Italian cocktails. Thanks.,2
@rheafraserx took them an awfy long time to spot their goal was disallowed ☺️ ,-2
"By the way, I'm wearing the smile you gave me today. \n #you #me ",3
"Luke 1:14\nHe will be a joy and delight to you, and many will rejoice because of his birth",3
Solange is more aesthetically pleasing than your fave.,0
Being playful as shit😤,-2
@ThatBritishDude no okay you don't not need to be going out of your way to make sure you are pleasing everyone do what makes you happy,0
@kjwinston11 2.  the N-word. But I think all Afr-Am are entitled to it: we shouldn't take away from them the insult they have claimed back.,-2
@Lil_PowWow @jweiler0528 More fat = more buoyant. Day 1 water stuff,0
@megynkelly We should be ignoring these rioters like the current administration ignores #terrorism. This will obviously make it stop.,-1
#twd comes on soon #happy,3
Seeing something that hurt so much in the past in front of me now and not a single sign of grieve. Magicalllll.  ✨,0
will i ever get the nerve to quit the restaurant ??? find out tonite on glee!,0
Will do fine on the mat tonight with or without sleep. theres no worry for that on this side of the water,0
"@thenthapple Haha I like the optimism cause I'm the same, but it doesn't make this situation any less mind boggling.",0
"@tweet_faver its reaper!! before he became reaper, you can find their stories on the wiki and thru the comics and animated shorts!",0
Class is canceled due to a funeral. Not sure if it's appropriate to be happy or sad.. #happy,0
Add Donte Moncrief to my dismal situation #blessed.,0
"Our branch will be closed this Sunday, 9/25, in honor of the IRONMAN 70.3 happening in Downtown! Come cheer on race participants!",2
"Well stock finished &amp; listed, living room moved around, new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest #happy",3
Does anyone remember a movie that is animated in the late 70's called Shame of the Jungle John Bulushi was in it wild if that's your taste,0
@everycolorbot more like every color looks the same #triggered #colorblind #offended,-1
Life izn't about pleasing each others...😕\n\n#hell #with #pleasing,-2
Rec'd call 2day from Haitian church we started in Florida some 15yrs ago. Preparing to acquire their own bldg. Wanted me to know. #rejoicing,2
Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert #happy,2
imagine if teppu got animated by madhouse tho &gt;_&lt;,0
@1barkcom Thank you for the #follow. Looking forward to your tweets as they look entertaining! #smile #socialmedia,2
A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better 😂😅 #optimism,0
I'm not use to getting up early asf this shit goin irritate me.,-3
Her charm is liveliness but this is also her weakness.,0
Early morning cheerfulness can be extremely obnoxious #ALDUB62ndWeeksary,0
Skipping meals is the national way of showing #disappointment and #anger. #wiz,-3
Forgiving means operating with God's spirit &amp; God isn't unforgiving &amp; doesn't hold a grudge. So who am I? Exactly.,0
Set n alarm '@Innocentia_T: I wanna nap but I'm scared I'll wake up tomorrow .',-1
Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout,0
"“When we give cheerfully and accept gratefully, everyone is blessed.”―Maya Angelou",1
@TimewarpArcade @tenpencearcade Do you really have to pedal like a nutter to get anywhere? I remember it being more sedate.,-2
@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel #rage,-3
hate overthinking e v e r y t h i n g like i jus' wanna be happy pls,-1
Projection is perception. See it in someone else? You also at some level have that within you. #anger ,-2
Intermit animated^%%%ncaa pittsburgh vs mississippi sprightly shiny bbva level peg varsity football telly scra...,0
"Riding at night has got to be one of the most exhilarating, refreshing things I have ever done.",3
quentin i sait aps dire eastpak i dit aspak msk,0
@MarkDice Agreed.So tired of this nonsense . Soros must be elated.,-2
@tunaeP_ cheer up☺️,0
TheNiceBot: WSJNordics You make the world a more joyful place. #TheNiceBot #MPN #DemiLovato,2
@slashersocial #horror H3LL I SURE DID!!! LOL\nHappy about this decision. :),3
"It's amazing how something gets stuck in your head, and you can't shake a memory...  Sometimes, I miss people a lot.  Wish they knew.",0
"This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink",-2
nooooo. Poor Blue Bell! not again. ,-3
Girls with hairy arms scare me,-2
hi berniebrocialists of all genders: if I lived in a swingish state I would w/o hesitation vote Clinton &amp; would do so w/o 'supporting' her,0
Jay Z and Brad Pitt cheated ..Bey stayed Angie left #cheaters #love #lust #sex #couples #relationships #date #marriage #divorce,0
I love how cheery and adoring @JackHoward gets every time he produces new content.,3
Whatever you decide to do make sure it makes you .,0
I need a bit of #GBBO to cheer me up after a terrible day!,-2
@ADenkyirah Happy birthday! Hope you have a wonderful day filled with lots of joy and laughter &lt;3 (despite tumblr being a jerk- once again),3
@LiamJamesVernon love the optimism!! BLUE MOON!,1
Somebody who has braved the storm is brewing. #cheerful,2
Beyoncé resentment gets me in my feelings every time. 😩,-3
@MariamVeiszadeh it's getting so close in your poll so many ignorant ppl. #depressing #painful something needs to change #BeTheChange ? How?,-3
"@NoorBazzi14 lowkey I want to go just to chirp Anna LOL but say hi to Atkins for me!! One of my favourite coaches, he's smart and caring",1
"Indian time it's already ur birthday @akshaymarwah22. Have a stupendous birthday. Wish you more success, laughter and lots of love. Hugs. x",1
@SimplyMayaMarie @STILLStanding_B 😂😂😂 y'all know I'm crazy its just shocking that's all,1
TheNiceBot: melbjs ;) Here is a smile and a wink from across the web. #TheNiceBot,1
What a fucking muppet.  @jRwild1  #stalker.,-2
"Tend the sick, Lord Christ; give rest to the weary, bless the dying, soothe the suffering, pity the afflicted, shield the joyous;",1
Like he really just fucking asked me that. ,-2
ESPN just assumed I wanted their free magazines #offended,-2
She'll be bribing her parents with hearty laughter and giggles :) #Loveet,3
There's a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st Amendment.,0
"Learning to trust God can quiet a troubled &amp; restless heart, bring peace to a weary soul, &amp; eliminate the hopelessness that #addiction is!",1
i mean i guess most of the mean ones are treated as like playful but i want to support yoosung without dating him ;___;,0
@Cherie_Fitz it's being extremely playful,1
@MarianKeyes the pout tips me over the edge. I am most definitely AGIN. Who the feic bakes with full make up and boots with heels!!!!,0
@SharadK7 awaiting to see ur new avataar #rowdy #action #angry young man,0
"But I was so intrigued by your style, boy.Always been a sucker for a wild boy #alarm -@AnneMarieIAm",0
"A country that gave safe house to #Osama Bin #Laden is dangerous if not contained. #Pakistan is a #terror heaven, declare so @BanKimoon_amdg",-2
@louiseannexx u fucked my house up I'll always hold a grudge,-3
@B4caferacer I see things in  the clouds that others can't see so I can #elate,1
@ReadingFC @EFLCup - remind them 'Twenty's Plenty' #revenge!,0
Come and join in with #cakeclubhour tomorrow afternoon from 3pm! #bizhour #chirp,1
"But 'for me not to worry, they'll get a glass guy over and bill us for it'",0
"@PriceSjrw5614 @Ren102e906 @slb42jcb @swoozyqyah THEN you do what you can and then BLOCK them, they're trying to discourage us",-2
@GOT7Official @jrjyp happy birthday jin young!!!!!! #PrinceJinyoungDay  #happyjinyoungday #got7 #happy #birthday,3
"You got some dick recently right, you're happy, you're not sick and you're smiling. Life is good' 😭😭😭",0
#ContentwiththeLordsPortion:O satisfy us early with thy #mercy;that we may #rejoice &amp; be glad all our days.#Ps 90:14 #gladness #joy ,2
"@UltimateBoxer My heart because you left me for so long again\n\n*slight pout but it turned to a smile*\n\nheheh just kidding, no I'm fine-",0
@Rosie #Strongwomen terrify #weakmen - don't let the #bully wear you down. Loving your consistency and truth in rough times Hang in there ❤️,0
@megalvz literally was gloomy for an hour,-3
@TheOnlySweeney their slogan should've been #start instead of #finish,-2
@niceoneWern @Alotta_Pain the gleesome threesome,-1
@SurfaceSupport A profoundly disappointing experience. I have 2 pay almost $500 2 remedy a defect n the product @Microsoft sold me #terrible,-3
"TheNiceBot: IndyMN I thought the holidays could not get any more cheerful, and then I met you. #TheNiceBot #الخفجي",0
Go away please ... I'm begging »»» #depression #anxiety #worry #fear #sadness \nDreams of joy and my baby to be found...Sits on #AndisBench,-3
Modern family never fails to cheer me up. Especially Phil.,1
For once I gatherp th strength to not try and drink my pain away. #sober #Fighter #strong #lovely #dreamer,-2
#ContentwiththeLordsPortion:O satisfy us early with thy #mercy;that we may #rejoice &amp; be glad all our days.#Ps 90:14 #gladness #joy #delight,3
"Knowing how to cook is invaluable, what's even better is that even in a 400 sq ft place, I have wide and hearty homestyle egg noodles.",3
Optimism leads to success. - Bill Kerr @Coach__Kerr #success  #goals,2
@WWE is the live event Brock vs Orton 2 this Saturday on the WWE Network? If not it needs to be! :) #wwe @RandyOrton @HeymanHustle #revenge,0
@gingermckchav @MichCorsilles @ArevaMartin @HarvardBLSA @ShareblueMedia Apparently nothing like the terror cops have of black people.,-2
"@CNBCFastMoney Harwood gleeful at these new numbers, bet your money on this reporting...look to lose it...@HillaryClinton liarthiefscoundrel",0
@Dak2future decorations are up all over Jersey already #outrage,-3
Dolores.' A thin lipped smile graced glossed lips as she let blues peer over at the woman. ' A constant delight.. As always.',0
Function in regard to camshaft exhilaration companies: CQHshJSI,0
#smile is the #respect we give everyone.,1
Sister: (Canadian player does something shady.) Jonathan Toews is frowning and he doesn't know why. #WorldCupOfHockey,-2
"@AphoticSanguine —but be a little playful. \n\nHe hesitantly pulls away, just enough so he could get words out, lips brushing against—",2
Watching @melissamccarthy in #Spy she's one of Favorite actresses! Last night I was watching her #theboss #hilarious I just want to meet her,3
@AniahROSE I know smh. My heart sunk into my stomach.,-2
0 excitement for this weekend just pure dread,-1
Light of day per heyday popularization backfire cinematography: XUcQb,-1
@enews #breezy deserve it..,0
@nadinekellman yes I can. Don't discourage me.,0
i'm... nervous about this test rip,-2
jk. started this week strong and it's still going strong. ,2
STAY JADED everyone is ,0
"why is @Iongroadhome so aesthetically pleasing every single day they're even pretty when they just woke up, when they're tired, just. always",0
whenever i pout i just want Adrian to appear and tell me to stop pouting or else,0
".@Tolumanda love it! so true. As @Deedeey_ taught me, fear can be an illusion. #coaching  #courage",0
@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged #angry #yeller #quiet #screamer #😂😂,-2
PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story. #shocking #CharlotteProtest #CharlotteRiot,-2
@aGirlHasNo_Name @MdlMurray shot by black police woman Typical looney toon thinking. #Hillary #divide  #chaos,-1
We're all in D. T. (Discipleship training or detox) for something. #messy #fearful #cutoff #choosefreedom #CryOut16,-3
"Come here, let me do whatever I do with it. #dismal",0
when people hit on me i try to shake them off by talking about how i hide from communism,-2
Punchline king is back! @Paedeezy 🔥🔥🔥🔥🔥🔥🔥💯💯💯 #bright city lights,1
Watching driven by food and @andrewzimmern going to Devon Ave to eat nihari makes me gleeful af,0
"@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.40am train. I hope you really, really enjoy that hotel, Shennan. ",0
@loueezecee I don't know how much more of that bloody pout I can take!!,-3
"it gets better. without explanation; you just wake up one morning and you’re just happy, totally and utterly elated.",3
@chelseafc let them know it's the ,0
Best quote from a 7 in German - Almost #happy,1
@tomlinmayniac starting my new challenge ! A glee poll every day !,1
@ashleynwinters I don't like the statement but I love the optimism,0
Q&amp;A with N. Christie @westernuHistory: fr. @marybethstart: What would Peter and Dardanella think of us knowing? #poorthings ,-2
Contactless affliction kart are the needs must regarding the psychological moment!: xbeUJGB,0
Oi @THEWIGGYMESS you've absolutely fucking killed me.. 30 mins later im still crying with laughter.. Grindah.. Grindah... 🤓  hahahahahahaha,3
@Apolocreed4 What is even more shocking is that someone gave him a record deal! lol,0
"@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove ",2
@D_McMenemy It'll be easy to spot the parade of tiny weans in expensive jammies. Really is hilarious!,3
"Be it a rainy day, be it cheerful sunshine, I am a Prussian, want nothing to be but a Prussian.:|",1
@Aamnaa___ @drkarthik_n your per capita income is almost same like us. Gini Coefficient is very dismal. Ambitions are high but output Zero.,0
@Mista_Nightmare i dont understand why u do videos every week spend time with your family instead of working on horror #takeabreak,-2
"@MalYoung @AngelicaMcD I hope to now see some levity, light, romance and happiness come Stitch and Abby's way after such a long hard road.",0
It's a Moving Day! #stress  #hope,-2
"Better mood today! Bring me #teasing, #flirting, #xdressers, #laughter, and #roleplayers! Also #confessions and #secrets @underdeskloser",2
testing ,0
Check out this #film Robocoq 301 #animated #shortfilms,0
Val is far too cheery for my liking ✋🏻,-1
"Be happy not because everything is good, but because you can see the good side of everything. #optimism",2
"#RiceFODays now I am Alex Butler's class on financial management. Starts off with a great, relevant class discussion: movies and sunk costs",0
@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n #Trump  #scifi #ccot #p2,0
I'm so restless,-3
troubled soul don't loose your heart 'cause joy and peace he brings and the beauty that's in store outweighs the hurt of life's sting.,0
Tremor!!!\n #tremor,-2
Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down,-2
#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax,-1
@ryyyshh story of my life. #lost,-3
"#Terencecutcher #Tulsa the man onthe helicopter said he looks like a bad dude, that is the problem, when they see black they see bad, ",-2
Brad Pitt being investigated for child abuse?! this all just got really #dark,-2
"@westelm tells me my order will ship on Sept 12, arriving by Sept 19. Today is the 22. 😐 #lies #terrible #whereismyfurniture",-3
@delta correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us. ,0
"Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN #awful #marblesinmouth",-2
[Moment of levity on the B41] Baby: I want ISIS! Give me ISIS!\nMom: Shh!\nBaby: I want ISIS!\nWest Indian woman: She wants what?\nMom: *Ices*.,1
The best revenge is massive success. –Frank Sinatra,1
@m_warner21 Yikes. The wrath of Maddie...,-1
"When u /only/ talk 2 me or ask me 'how r things' just 2 get 2 say something u want, 4give me if I'm not elated 2 start a conversation with u",-2
@HillaryClinton Yeah U gotta make them HEEL. I know U need their votes so U have to wait. But when U LOSE-they're really in for your wrath !,-2
@lucy_hyner @Soulboy2266 sadly not !! One less hour drinking time 😢🍻,-2
Candace &amp; her pout are getting right on my tits #GBBO,-2
It's so breezy I love it 🌬️🍃💛,3
A .500 season is all I'm looking for at this point. #depressing #royals,-3
"@gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty +",2
I know this is going to be one of those nights where it takes an Act of God to fall asleep. ,-2
"When something makes you excited, terrified, thrilled, nervous, elated &amp; like you've been kicked in the guts all at once. Need word for that",0
eun: im really unhappy with this and i dont like her like that pls dont\n\nyall: okay but SHE loves HIM,-2
"if you ain't watching Sugarboy on Hulu, then you ain't shit. #hilarious hahaha",2
Will WHU be old bill free by the time the game with Chelsea comes around? 😂 😂 😂\nThat will be lively to say the least\n#AFC,3
Machine keeps beeping* \nNurse: Don't worry. You're all good. Vitals are normal for your size. \n*Walks back out* \nMatt: so you're dying....😑😂,-1
@Ganypede I notice that nice people believe in a nice god and horrid people believe in a horrid god who happens to hate everybody they hate.,0
Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,0
@DJ_Musicologist #Disney's 1994 #animated #musical #film #TheLionKing was influenced by #WilliamShakespeare's #Hamlet. Songs by #EltonJohn.,1
And here we go again 😓 #restless,-1
Mary Berry and her reign of terror,-1
Caballero having a nightmare #sweeperkeepernot,-2
but that was a mistake and a half assed excuse and now here i am burning in hell forever,-2
I'm so bored and fat and full and ridiculously overweight and rolls galore ,-3
@Uber_RSA when you click over and over again for a cupcake but there are no vehicles available... #sadness,-3
@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life.  #smiling,3
A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious,1
@comcast you charge 150 extra for sending someone out and your cable service still doesn't work. That's robbery. #cable  #service,-3
backed pats -2.5 10/11 just before ,0
3:45am and off to the hospital! Elouise's waters have gone!  #Labour #LittleSister #superexcited,3
@value4tax @Hopkins_Alison That part of Queensbury is a shocking disgrace. The route from the station to Morrisons is festooned with rubbish,-3
"but losing these games are the worst, you end up feeling a mixture of anger and sadness and shame and anxiety and it lasts for days",-3
ima kitchen sink,-1
@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything ,-1
"As the birds begin to chirp, I try to sleep. #Jetlag",-2
He replied to my comments 4 times now i'm shaking omg,1
Being #happy means letting go of the clinging and attachment to things in your life. #WednesdayWisdom #life,1
"Ive learnt that a #smile and good #morning goes a long way, and saying #thankyou goes even further.  #quote #retweet #inspire",3
Yo this 3 v 3 overtime in hockey got me sweaty damn this ish exhilarating,1
@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons. ,-1
"tomorrow will be the last episode of despair arc, so much shit is gonna happen i'm not emotionally prepared...",-1
@bolain_branden @GrimsToyShow grim should find broken Matt hardy because he can delete everything lol,0
"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? #optimism",0
for an lgbt person to tell someone else that how they identify isn't valid is so sad and against everything we should stand for,-3
@ashleighjessica @zacflint1 I'd give that pout the firm D,0
"Everyday I wake up, a different @SpursOfficial player signs a contract extension! Love it!! #future #is #bright #COYS",3
I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered,-3
@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future #bright #gottawearshades #LetsGoYankees,1
As the birds chirp and the cows moo we need to listen to the sound of nature to ensure that all is well.,0
"If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop ",0
I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors.,-1
"@VileBairn Turning then, the older woman looked at Sybil with a most somber expression. \n\n“She ran away from me. But I cannot blame her.”",-1
"Headed to Montalvo w/@jaxster3—bring on the #mirth, bitches!\nd(-_-)b\n@Nick_Offerman\n@MeganOMullally\n#SummerOf69Tour2016",0
Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry,-3
"@RealMichaelKay Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? #awful",-3
"How can I tell Happy Anniversary, when u are not happy..  #ampalaya #paitpaitanangpeg",0
@downseung I'm sorry about your loss... no one should ever give you shit for taking your time to mourn. No matter how long it takes.,-2
"Three days off a month with two ex wives and no home could be worse. I don't know how, but it could #oilandgas ",-3
#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote  #problemsolving #behappy,0
"Ok this movie was good in it's time, and whilst we were young... 😂 Still enjoy a shy Ethan Hawk #BeforeSunrise",2
I swear if @devincameron23 blocks me I'm going to hit her back ,-3
@alooftroye so what you mean to tell me is that.... glee is...... getting less........... gleeful?,-1
@Tweetermeyer The animated version was better,0
@typicalmoony Yes Lia!! Join the dark side!!,0
"@iStoleFreeHugs @stephlaris lol I'm happy with my negative, realistic ass self. Sorry to offend you",2
.@Travelanswerman: When U ride on a pile of salt life is extra sweet! Always salty always savory! #surfing #aloha #smiling …,3
"@5ftanomaly aside from that i'm all about pleasing the individual that i'm involved with, my pleasure comes from their pleasure.",2
@EducatedNPetty white pricks that were laughing at your use of language won't be crying over your coffin but rejoicing that you're another,0
Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/ #angry #annoyed,-3
SRV's 'Voodoo Child' is approximately 76 times better than Jimi's. #guitar #music #blues,0
I Don't know what make #Pakistan fear more their #terrorist or their #terrorism  #TerrorStatePak,-2
@BossUpJaee but your pussy was weak from what I heard so stfu up to me bitch . You got to threaten him that your pregnant .,-2
It's better to be wetter than it is dry' - @RLevin91 certainly found that hilarious #GBBO,1
I can see how this will end\nIn all its bitter tragedy\nI'll give you all I have to spend\nAnd you'll give nothing back to me,-2
@simmy_hanley @Schrise also a ,0
gifs on iOS10 messaging app are hilarious.,1
Rear garden alarm activated  at Telford house at 106.4.,0
@ahtareen1 @ReginalAleman @krelifa @zamansj64 @AwiexaB Very pleasing ty!,2
@iAmSJ I'm so mad for our clients I'm furious lmao,-2
@peachkellipop the whole thread is jovial and fun and then this comment is like FULL of misogyny,2
@sydneyswans #cheer #cheer the #red and #white we are now off to #grand final to #win the #fight. Thanks @JetstarAirways,3
Go one extra mile just see her smiling,1
Im so serious about putting words in my mouth bitch don't add ' the ' to my sentence if I didn't say that shit on bloods,-3
@BroggersM19 @Calum250284 He had been retired 20 minutes ago by most blues on here 😊,0
"@NebulaJoker No, they aren't. Episodes are animated during the week before they air.",0
Well i did hear once before that girls are attracted to men that look like their dad!  👌 ,0
@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.,-2
Up on melancholy hill,-2
"You must be knowing #blithe means (adj.)  Happy, cheerful.",3
My ukulele bag has fallen apart. 😐 WELLL AT LEAST my life hasn't yet!! #optimism,-2
"@nw_autonate \n\n*She held the back of his skull, smiling into the kiss.*",1
"@Chr1sMcLaughlin he's brilliant, lost the joyous plot with us that year. Admits being a fan now after that.",0
@KWAYNTjoia it's exhilarating,0
@UKBlogAwards @ModishMale I would always be honest but it's great to feedback opinion to the brand - don't want to offend them #BlogHour,0
So blend the waters lie\nThere shrines and free-  The melancholy waters lie\nNo rays from out the dull tide-  As if the vine,-1
"And Republicans, you, namely Graham, Flake, Sasse and others are not safe from my wrath, hence that Hillary Hiney-Kissing ad I saw about you",-1
@ikhras @benglaze Amal Clooney should try to prosecute  #Bush/ #Blair for #war crimes that turned our World upside down&amp;created ,0
"And the weathers so breezy, man why can't life always be this easy?",0
@TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !,0
@lmench i'm actually offended by it.  naming the most fattening sandwich after a man who died of coronary disease likely due to his diet?,-3
A 'non-permissive environment' is also called a 'battleground' - #MilSpeak ,0
@PixelMonsterYT @TeamGE0 @IZEDEPTIC @ztumtum @CrimtideTV @LtGrandslam @Slinkercorn Bahahahaha Dean looks hilarious and damn I got fat,0
Cuz even the bible talks about the son coming back with a fiery sword he got from his mother. They just called her a whore in revelations,0
Ok but I just got called a 'White Devil' on the train and I didnt know whether to laugh or be offended,0
@suavecitamay sparkling water is nice you know I tried it the other day,0
"@scottlocker220 Thank you for that, the notification came in the nick of time to cheer me up - have to re-tweet",1
"Turkish exhilaration: for a 30% shade off irruptive russian visitors this twelvemonth, gobbler is nephalism so...",-2
"Goodbye everyone, tremendous #LTHEchat tonight",3
My back is starting to irritate me and it's barely 2:19 😓,-3
"Well stock finished &amp; listed, living room moved around, new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest ",1
@dish_answers I've contacted @dish @dish_answers  #service #whathappenedtocustomerservice,-2
"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying  #weirdsmells",-2
I was going to say that Rooney is a shadow of his former self but I don't want to offend any shadows. #NTFCvMUFC,-1
A warm #smile is the universal language of kindness William Arthur Ward #love #kindness,1
#quote What U #fear controls U. Fear is not out in life but in ur mind. Real difficulties can be overcome - Cheryl Janecky,0
@SilkInSide @TommyJoeRatliff that's so pretty! I love the sky in the background and the purple highlights with the dull colors is great,2
 @cailamarsai you've had me   the whole time watching @black_ishABC after you've lost your #glasses! It was #hilarious! @mrbabyboogaloo,2
My irritation level is at an all time high today 🙃,-3
"Yesterday is history, tomorrow is amystery, and today is a gift; that's why they call it the present #livelife #humbleness  #live",2
@BoardEveryday @turnorder @pinchback21 80s new wave/techno - or jazz / blues depending my mood,0
"A goal should scare you a little, and excite you a lot. - Joe Vitale #quote",0
So drunk me hid my keys very well sober me couldn't find it anywhere,-2
My mind always seems to work its best at night ,0
"As your own lives in order to complete our amazing life journey successfully, it is there. #bitter",0
tim burton never fails to depress me,-3
We're all in D. T. (Discipleship training or detox) for something. #messy  #cutoff #choosefreedom #CryOut16,-2
All options are on the table - #revenge is coming.,-2
@johnwintertweet dudes who wanna play some bass but not buy a bass (me) rejoice,1
There is something v satisfying about  opening an old 'to do'.doc file and being able to check off all the things you have done ,0
@julwhite chirp chirp! :),0
Synth backing tracks = sadness\n#depresspop #dark #+++ #alt #fuckingmeup,-3
It is so exhilarating taking on the challenge of demonstrating + explaining WHY #JamesJoyce's #Ulysses is so endearing &amp; wonderful!,2
Gotta hit up breezy every day to make sure he's breaking in my boots. First class friend right there,0
"Hey u never know, Channel 4's version of #GBBO might actually be quite good. A few adverts aren't the end of the world. #optimism",1
"Fucking gutted, disheartened &amp; so pissed off.Gone from 1 off the toughest most resolute defences to the worst &amp; most shambolic #SCFC #STOHUL",-3
"@glacierqxeen \n\n'Whoo, welcome~!' He greeted cheerfully.",2
@gurrie_j thanks for making me super sad about Pizza. #sad #freepizza,-3
"The best part of this day, Jesus, is to snuggle up in your embrace...to rest in your arms and know you love me...💙❤ #sweetEmbrace ",2
He's seriously so frustrating sometimes! (╯°□°）╯︵ ┻━┻ #ugh #raging,-3
LOVE LOVE LOVE #smile #fun #relaxationiskey,3
There goes the butterflies in my stomach.  #anxietyproblems,0
"May a man live well-, and long-enough, to leave many joyful widows behind him.",0
@Author_LB Awesome. My 9 yr old grandson runs cross country. No Simon Whitfield but still a lot of fun cheering him on.,2
"@DKTaylorWriter I thought that was funny, too. But maybe not such a coincidence. Green must be the official color of optimism.",1
Love being made to feel bad about being scared of the dark,-1
Overtime... #TeamNA #WCH2016 #nervous,-1
#ArchangelSummit @sethgodin  Anyone can be brave but you just have to last 5 mins longer than everyone else. #leadership #fear,-2
Left my phone in Mcds #panic,-2
@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. #terrible,-2
"The Lord thy God in the midst of thee is mighty; he will save, he will rejoice over thee with joy; \nZephaniah 3:17 KJV",1
OMG NOL i love u so so much i love ur cheery face and hugs 😘😘😘 @CRAZYmac17,3
@ryleycathryn @Mack_Shepp did you discover the alarming rate at which bees are dying and how important they are to our way of life?,-2
@gagasklaine it's old sadly,-3
@sandrosmom The horror!,-2
"@charles_gaba No, I am probably the person most likely to completely understand how gobsmacked you were to learn how true that is. #sadly",-3
I assume that people pick up on my joviality coz I lol a lot but it's just not working. Maybe I need to get heavy handed with emoticons? Ha,-2
Can we start a 'get Chris Sutton off our tv campaign? Spread the work #terrible #pundit #noclue,-2
@JessicaZ00 @ZRlondon ditto!! Such an amazing atmosphere! #PhilippPlein #cheerleaders #stunt #LondonEvents #cheer,3
@lawson__lynch my kinda girl pleasing the dick right😍😏,2
Why would Enrique sub off busquet? ,-2
This weather got me fucked up. Like you either be sunny and hot or gloomy and cold. No in between.,-3
